category,category_reason,business_name,legal_name,abn,head_office,website,registration_status,registered_until,registration_groups,has_nt_presence,has_darwin_presence,nt_outlets,darwin_outlets,outlet_phone,source_url
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Dr Alfred?s Home Care & Individual Nursing,Dr Alfred's Home Care & Individual Nursing Pty Ltd,71663566756,"NORTH TAMWORTH, NSW, 2340, AU",https://www.alfredsupport.com.au,Approved,18 December 2026,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Specialised Disability Accommodation; Supported Independent Living",yes,yes,Alfred's Support Services (Palmerston nt),Alfred's Support Services (Rosebery) | Alfred's Support Services (Karama) | Alfred's Support Services (Rosebery TAS) | Alfred's Support Services (Yarrawonga) | Alfred's Support Services (Howard Springs) | Alfred's Support Services (Darwin City) | Alfred's Support Services (Palmerston) | Alfred's Support Services (Palmerston nt),+610487124664,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Early Start Australia,EARLY START AUSTRALIA PTY LTD,56616435575,"WEST PERTH, WA, 6005, AU",https://www.earlystartaustralia.com.au,Approved,27 September 2026,"Assist-Life Stage, Transition; Comms & Info Equipment; Early Childhood Supports; Ex Phys Pers Training; Participate Community; Therapeutic Supports",yes,yes,"NT | Durack, 5/6 Woodlake Boulevarde, DURACK, NT, 0830, AU | NT | Fannie Bay, 7 Keith Lane, FANNIE BAY, NT, 0820, AU","NT | Fannie Bay, 7 Keith Lane, FANNIE BAY, NT, 0820, AU",+610395968781,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Endless Possibilities NT (EPNT),Endless Possibilities NT Pty Ltd,15642703259,"WINNELLIE, NT, 0820, AU",https://www.epnt.com.au/,Approved,02 December 2027,"Assist Access/Maintain Employ; Assist Prod-Pers Care/Safety; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Specialised Disability Accommodation; Supported Independent Living",yes,yes,"Endless Possibilities NT, Unit 17, 41 Sadgroves Crescent, WINNELLIE, NT, 0820, AU","Endless Possibilities NT, Unit 17, 41 Sadgroves Crescent, WINNELLIE, NT, 0820, AU",+610431044443,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Eunoia Lane,FEO SKILLS DEVELOPMENT PTY LTD,76630450636,"WINNELLIE, NT, 0820, AU",https://www.eunoialane.com.au,Approved,25 August 2028,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Prod-Pers Care/Safety; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Assistive Equip-Recreation; Assistive Prod-Household Task; Comms & Info Equipment; Custom Prosthetics; Daily Tasks/Shared Living; Development-Life Skills; Early Childhood Supports; Group/Centre Activities; Home Modification; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Specialised Driver Training; Support Coordination; Supported Independent Living; Therapeutic Supports; Vision Equipment",yes,yes,"Eunoia Lane - Broome, 3/26 Robinson St, BROOME, WA, 6725, AU | Eunoia Lane - Alice Springs, 7/1 Stott St, ALICE SPRINGS, NT, 0870, AU | Eunoia Lane - Cairns, 14 Spence Street, CAIRNS CITY, QLD, 4870, AU","Eunoia Lane - Broome, 3/26 Robinson St, BROOME, WA, 6725, AU | Eunoia Lane - Alice Springs, 7/1 Stott St, ALICE SPRINGS, NT, 0870, AU | Eunoia Lane - Cairns, 14 Spence Street, CAIRNS CITY, QLD, 4870, AU",,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Fly2 Health Group,Fly2 Health Group Pty Ltd,76656481202,"MOORABBIN, VIC, 3189, AU",https://fly2health.com.au,Approved,07 November 2026,Behaviour Support; Early Childhood Supports; Therapeutic Supports,yes,yes,"Fly2Health NT Dundee Beach, Dundee Beach, DUNDEE BEACH, NT, 0840, AU | Fly2Health NT Ali Curung, Ali Curung, ALI CURUNG, NT, 0872, AU | Fly2Health NT Numbulwar, Numbulwar, NUMBULWAR, NT, 0822, AU | Fly2Health NT Tennant Creek, Tennant Creek, TENNANT CREEK, NT, 0860, AU | Fly2Health Group - Northern Territory, 1 Palmerston Circuit, PALMERSTON CITY, NT, 0830, AU | Fly2Health NT Darwin, 1 Palmerston Circuit, PALMERSTON CITY, NT, 0830, AU | Fly2Health NT Alice Springs, Alice Springs, ALICE SPRINGS, NT, 0870, AU | Fly2Health NT Gunbalanya, Gunbalanya, GUNBALANYA, NT, 0822, AU","Fly2Health VIC Yarrawonga, Yarrawonga, YARRAWONGA, VIC, 3730, AU | Fly2Health Group - Northern Territory, 1 Palmerston Circuit, PALMERSTON CITY, NT, 0830, AU | Fly2Health NT Darwin, 1 Palmerston Circuit, PALMERSTON CITY, NT, 0830, AU | Fly2Health NSW Narrabri, 30 Maitland Street, NARRABRI, NSW, 2390, AU",+611300163665,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Golden Glow Corporation (Nt) Pty Ltd Wan,GOLDEN GLOW CORPORATION (NT) PTY. LTD.,41097382600,"BERRIMAH, NT, 0828, AU",https://www.goldenglownursing.com.au,Approved,14 November 2027,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Assistive Prod-Household Task; Community Nursing Care; Daily Tasks/Shared Living; Household Tasks; Participate Community; Supported Independent Living",yes,yes,"Golden Glow Nursing Darwin, 6 Moo Street, BERRIMAH, NT, 0828, AU | Golden Glow Nursing Fitzer House, AU | Golden Glow Nursing Muirhead House, AU","Golden Glow Nursing Darwin, 6 Moo Street, BERRIMAH, NT, 0828, AU",+610889272756,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,HANDS ON PEOPLE,HANDS ON PEOPLE PTY LTD,46634228363,"BRISBANE CITY, QLD, 4000, AU",https://www.handsonpeople.com.au,Approved,04 September 2026,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,yes,"Darwin Brach-  Hands on People, 37 Changsha Crescent, MUIRHEAD, NT, 0810, AU","Darwin Brach-  Hands on People, 37 Changsha Crescent, MUIRHEAD, NT, 0810, AU",+610481590333,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,HEALING TOUCH SUPPORT SERVICES,Healing Touch Support Services Pty Ltd.,58673882810,"LEANYER, NT, 0812, AU",https://htsupport.com.au,Approved,01 April 2028,Assist Personal Activities High; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living,yes,yes,Mobile Outlet,Mobile Outlet,+610457077866,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Healthscope Independence Services,HEALTHSCOPE OPERATIONS PTY LTD,85006405152,"GLEN WAVERLEY, VIC, 3150, AU",https://www.healthscopeindependenceservices.com.au,Approved,16 April 2028,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Household Tasks; Participate Community; Supported Independent Living",yes,yes,"Johnston House, 10 Balikpapan Court, JOHNSTON, NT, 0832, AU | Alawa House, 187 Trower Road, ALAWA, NT, 0810, AU | Rosebery House, 38 Haydon Street, ROSEBERY, NT, 0832, AU","Alawa House, 187 Trower Road, ALAWA, NT, 0810, AU | Rosebery House, 38 Haydon Street, ROSEBERY, NT, 0832, AU",+610385518888,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,HEART TO HOLD FOUNDATION PTY LTD,Heart to Hold Foundation Pty Ltd,78661838615,"PROSPECT, SA, 5082, AU",https://www.heart2hold.com.au,Approved,18 December 2026,"Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Specialised Disability Accommodation; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,yes,"Heart to Hold Foundation - NT, Shop 1, 1 Palmerston Circuit, PALMERSTON CITY, NT, 0830, AU","Heart to Hold Foundation - NT, Shop 1, 1 Palmerston Circuit, PALMERSTON CITY, NT, 0830, AU",+610870926014,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,HELP FOR ALL PTY LTD,HELP FOR ALL PTY LTD,99646907100,"DARWIN CITY, NT, 0800, AU",,Approved,12 August 2028,"Assist Access/Maintain Employ; Assist Prod-Pers Care/Safety; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Assistive Prod-Household Task; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Spec Support Employ; Supported Independent Living; Therapeutic Supports",yes,yes,HELP FOR ALL Therapeutic Supports | HELP FOR ALL,HELP FOR ALL Therapeutic Supports | HELP FOR ALL,+610478000553,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Home Grown Lawn Mowing PTY LTD,HOME GROWN LAWN MOWING PTY LTD,19651004956,"GRAY, NT, 0830, AU",https://www.homegrownlawnmowing.com.au/,Approved,30 January 2026,Household Tasks,yes,yes,HOME GROWN LAWN MOWING PTY LTD,HOME GROWN LAWN MOWING PTY LTD,+610432494382,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Homeville Nursing and Disability Services,Homeville Care Pty Ltd,70669301919,"YARRAWONGA, NT, 0830, AU",https://www.homevillecare.com.au,Approved,19 June 2028,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,yes,Homeville Care Pty Ltd,Homeville Care Pty Ltd,+610452553057,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Hope Ability,HOPE ONLINE PTY LTD,64630243659,"WOOLNER, NT, 0820, AU",https://www.hopeability.com.au.,Approved,29 June 2029,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Spec Support Employ; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,yes,"Katherine House, 9 Shaw Street, KATHERINE SOUTH, NT, 0850, AU | Berrima House, Apartment 45, 69 Boulter Road, BERRIMAH, NT, 0828, AU | Tiwi House 2, 354 Trower Road, TIWI, NT, 0810, AU | Hope Ability - Head Office, Unit 15, 16 Charlton Court, WOOLNER, NT, 0820, AU | Kamish House, 5 Gillon Court, BAKEWELL, NT, 0832, AU","Tiwi House 2, 354 Trower Road, TIWI, NT, 0810, AU | Kamish House, 5 Gillon Court, BAKEWELL, NT, 0832, AU",+610430100520,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,INCLUSIVE SUPPORTS NT PTY LTD,Inclusive Supports NT Pty Ltd,38684232004,"COOLALINGA, NT, 0839, AU",https://www.isupportsnt.com.au,Approved,23 April 2029,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,yes,"Mobile, AU","Mobile, AU",+610486266537,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Independent Living,Independent Living NT Pty Ltd,85678399561,"KARAMA, NT, 0812, AU",,Approved,21 July 2028,Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living,yes,yes,Mobile,Mobile,+610458651147,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,IRIS Collective,SYNORO PTY LTD,93649384565,"ALICE SPRINGS, NT, 0870, AU",https://www.iriscollective.com.au,Approved,17 July 2028,"Assist-Life Stage, Transition; Behaviour Support; Support Coordination; Therapeutic Supports",yes,yes,"Dawrin, Apartment 105, 5 McCourt Road, YARRAWONGA, NT, 0830, AU | IRIS Collective Head Office, Suite 4A, Helm House, 40 Bath Street, ALICE SPRINGS, NT, 0870, AU","Dawrin, Apartment 105, 5 McCourt Road, YARRAWONGA, NT, 0830, AU",+611800717511,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ITEC Health,INDIVIDUAL EMPOWERMENT NETWORK PTY LTD,25061370769,"CAIRNS NORTH, QLD, 4870, AU",https://www.itecgroup.com.au,Approved,05 November 2028,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist Prod-Pers Care/Safety; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Behaviour Support; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Spec Support Employ; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,yes,"ITEC Health Darwin, Apartment 210, 12 Salonika Street, PARAP, NT, 0820, AU","ITEC Health Darwin, Apartment 210, 12 Salonika Street, PARAP, NT, 0820, AU",+610881260800,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
